Plate	Well Number	Well	Characteristics [Organism]	Term Source 1 REF	Term Source 1 Accession	Characteristics [Cell Line]	Term Source 2 REF	Term Source 2 Accession	hORFeome V5.1 Identifier	hORFeome V5.1 Clone Description	Reagent Design Gene Annotation Build	Gene Identifier	Gene Symbol	Analysis Gene Annotation Build	Control Type	Control Comments	Channels	Comments
11002	27	C3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9804	"Homo sapiens fatty acid binding protein 1, liver"		2168	FABP1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	28	C4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9783	"Homo sapiens alpha-2-glycoprotein 1, zinc"		563	AZGP1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	29	C5																annotation not available
11002	30	C6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	10071	"Homo sapiens histone 1, H2am"		8336	HIST1H2AM				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	31	C7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	10072	Homo sapiens ribosomal protein S15a		6210	RPS15A				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	32	C8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	10007	Homo sapiens x 009 protein		56986	DTWD1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	33	C9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9840	Homo sapiens KIAA1238 protein		57494	RIMKLB				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	34	C10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	8469	Homo sapiens acyl-Coenzyme A binding domain containing 4		79777	ACBD4				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	35	C11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	10182	Homo sapiens hypothetical protein LOC374768		374768	SPEM1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	36	C12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9500	Homo sapiens hypothetical protein LOC93380		93380	MMGT1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	37	D1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	10097	Homo sapiens chromosome 6 open reading frame 188		254228	FAM26E				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	38	D2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	10029	Homo sapiens parathyroid hormone-responsive B1 gene		27241	BBS9				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	39	D3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9314	Homo sapiens Norrie disease (pseudoglioma		4693	NDP				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	40	D4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	10080	"Homo sapiens catenin, beta like 1"		56259	CTNNBL1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	41	D5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9780	Homo sapiens similar to fibronectin type 3 and SPRY domain-containing protein		405752	FSD1L				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	42	D6																annotation not available
11002	43	D7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9685	Homo sapiens putative homeodomain transcription factor 2		57157	PHTF2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	44	D8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9859	Homo sapiens transmembrane protein 10		93377	OPALIN				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	45	D9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5608	Homo sapiens mitochondrial ribosomal protein S18C		51023	MRPS18C				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	46	D10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9220	Homo sapiens KIAA1815		79956	ERMP1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	47	D11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9200	Homo sapiens hypothetical protein MGC34824		285154	C2orf58				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	48	D12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9019	"Homo sapiens serine palmitoyltransferase, long chain base subunit 1, transcript variant 2"		10558	SPTLC1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	49	E1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	10147	Homo sapiens dual specificity phosphatase 3 (vaccinia virus phosphatase VH1-related		1845	DUSP3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	50	E2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	6212	Homo sapiens synaptogyrin 3			SYNGR3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	51	E3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5685	Homo sapiens 13kDa differentiation-associated protein		55967	NDUFA12				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	52	E4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9937	Homo sapiens G protein-coupled receptor 55		9290	GPR55				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	53	E5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5763	Homo sapiens uncharacterized hematopoietic stem/progenitor cells protein MDS032		55850	USE1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	54	E6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	10226	Homo sapiens platelet activating receptor homolog		29909	GPR171				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	55	E7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9376	Homo sapiens cystatin 9-like (mouse		128821	CST9L				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	56	E8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5808	"Homo sapiens hemoglobin, beta"		3043	HBB				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	57	E9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	10006	"Homo sapiens Ras association (RalGDS/AF-6) domain family 4, transcript variant 1"		83937	RASSF4				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	58	E10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9943	"Homo sapiens cholinergic receptor, nicotinic, alpha polypeptide 7"		1139	CHRNA7				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	59	E11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	8259	Homo sapiens hypothetical protein MGC34713		285600	C5orf36				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	60	E12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	8218	Homo sapiens WD repeat domain 22		8816	DCAF5				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	61	F1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	8362	"Homo sapiens NK2 transcription factor related, locus 5 (Drosophila"		1482	NKX2-5				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	62	F2																annotation not available
11002	63	F3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9950	Homo sapiens chromosome 20 open reading frame 77		58490	RPRD1B				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	64	F4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	10177	"Homo sapiens FK506 binding protein 6, 36kDa"		8468	FKBP6				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	65	F5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9734	"Homo sapiens ubiquitin-conjugating enzyme E2L 6, transcript variant 1"		9246	UBE2L6				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	66	F6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5592	"Homo sapiens glia maturation factor, beta"		2764	GMFB				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	67	F7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	8253	"Homo sapiens amyloid beta (A4) precursor protein-binding, family B, member 2 (Fe65-like"		323	APBB2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	68	F8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9896	Homo sapiens C1q and tumor necrosis factor related protein 4		114900	C1QTNF4				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	69	F9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9416	Homo sapiens leukotriene B4 12-hydroxydehydrogenase		22949	PTGR1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	70	F10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9579	Homo sapiens chromosome 7 open reading frame 16		10842	C7orf16				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	71	F11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	10094	Homo sapiens ARP8 actin-related protein 8 homolog (yeast		93973	ACTR8				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	72	F12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9016	Homo sapiens zinc finger protein 258		9204	ZMYM6				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	73	G1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9508	Homo sapiens chromosome 10 open reading frame 53		282966	C10orf53				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	74	G2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5404	Homo sapiens small membrane protein 1		23585	TMEM50A				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	75	G3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5739	Homo sapiens chromosome 20 open reading frame 7		79133	C20orf7				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	76	G4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5183	Homo sapiens KIAA1836 protein		200014	CC2D1B				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	77	G5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9690	Homo sapiens dehydrogenase/reductase (SDR family) X-linked		207063	DHRSX				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	78	G6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5603	"Homo sapiens transforming growth factor, alpha"		7039	TGFA				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	79	G7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	6164	"Homo sapiens interleukin 1 receptor antagonist, transcript variant 3"		3557	IL1RN				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	80	G8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5678	"Homo sapiens succinate dehydrogenase complex, subunit D, integral membrane protein"		6392	SDHD				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	81	G9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	8280	Homo sapiens adenosine A2b receptor		136	ADORA2B				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	82	G10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	8296	"Homo sapiens aldo-keto reductase family 7, member A3 (aflatoxin aldehyde reductase"		22977	AKR7A3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	83	G11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5432	Homo sapiens hypothetical protein FLJ22875		84191	FAM96A				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	84	G12																annotation not available
11002	85	H1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	10130	Homo sapiens hypothetical protein FLJ38964		161253	REM2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	86	H2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9577	"Homo sapiens solute carrier family 25 (mitochondrial carrier; Graves disease autoantigen), member 16"		8034	SLC25A16				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	87	H3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9485	"Homo sapiens troponin C, slow"		7134	TNNC1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	88	H4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5466	"Homo sapiens 15 kDa selenoprotein, transcript variant 1"		9403	SEPT15				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	89	H5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5611	Homo sapiens riboflavin kinase		55312	RFK				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	90	H6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	10038	Homo sapiens dihydrodiol dehydrogenase (dimeric		27294	DHDH				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	91	H7																annotation not available
11002	92	H8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	10057	"Homo sapiens homeo box A1, transcript variant 1"		3198	HOXA1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	93	H9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9369	Homo sapiens zinc finger CCCH type domain containing 3		23144	ZC3H3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	94	H10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9501	Homo sapiens hypothetical protein FLJ38608		132228	C3orf45				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	95	H11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9010	"Homo sapiens general transcription factor IIH, polypeptide 2, 44kDa"		2966	GTF2H2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11002	96	H12																annotation not available
11003	1	A1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	8960	"Homo sapiens retinoid X receptor, alpha"		6256	RXRA				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	2	A2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	8395	"Homo sapiens CD1D antigen, d polypeptide"		912	CD1D				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	3	A3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9760	Homo sapiens chromosome 9 open reading frame 100		84904	C9orf100				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	4	A4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9021	Homo sapiens PMS1 postmeiotic segregation increased 1 (S. cerevisiae		5378	PMS1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	5	A5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5654	"Homo sapiens regenerating islet-derived 1 alpha (pancreatic stone protein, pancreatic thread protein"		5967	REG1A				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	6	A6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9913	"Homo sapiens solute carrier family 39 (metal ion transporter), member 11"		201266	SLC39A11				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	7	A7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5851	"Homo sapiens protein phosphatase 1, regulatory (inhibitor) subunit 1B (dopamine and cAMP regulated phosphoprotein, DARPP-32"		84152	PPP1R1B				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	8	A8																annotation not available
11003	9	A9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9906	Homo sapiens G protein-coupled receptor 65		8477	GPR65				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	10	A10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9742	"Homo sapiens succinate dehydrogenase complex, subunit C, integral membrane protein, 15kDa"		6391	SDHC				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	11	A11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5283	Homo sapiens hypothetical protein MGC15677		84964	ALKBH6				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	12	A12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9878	Homo sapiens limbic system-associated membrane protein		4045	LSAMP				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	13	B1																annotation not available
11003	14	B2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9400	Homo sapiens hypothetical protein MGC34923		152028	IL20RB				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	15	B3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9035	"Homo sapiens guanine nucleotide binding protein (G protein), alpha 11 (Gq class"		2767	GNA11				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	16	B4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5844	"Homo sapiens B-cell translocation gene 1, anti-proliferative"		694	BTG1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	17	B5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	10143	Homo sapiens hypothetical protein LOC136306		136306	SVOPL				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	18	B6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9738	Homo sapiens chromosome 9 open reading frame 7		11094	C9orf7				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	19	B7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	6001	Homo sapiens HSPC171 protein		29100	TMEM208				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	20	B8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5748	Homo sapiens microfibrillar associated protein 5		8076	MFAP5				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	21	B9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9005	Homo sapiens dihydropyrimidine dehydrogenase		1806	DPYD				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	22	B10																annotation not available
11003	23	B11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5508	Homo sapiens eukaryotic translation elongation factor 1 epsilon 1		9521	EEF1E1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	24	B12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	10237	Homo sapiens chromosome 9 open reading frame 95		54981	C9orf95				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	25	C1																annotation not available
11003	26	C2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9527	Homo sapiens hypothetical protein MGC40179		115795	C3orf24				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	27	C3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5406	Homo sapiens hypothetical protein MGC16186		84332	DYDC2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	28	C4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	10192	Homo sapiens tRNA selenocysteine associated protein		54952	TRNAU1AP				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	29	C5																annotation not available
11003	30	C6																annotation not available
11003	31	C7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9929	Homo sapiens cyclin G2		901	CCNG2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	32	C8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9504	"Homo sapiens killer cell lectin-like receptor subfamily D, member 1, transcript variant 1"		3824	KLRD1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	33	C9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	10061	"Homo sapiens KH domain containing, RNA binding, signal transduction associated 3"		10656	KHDRBS3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	34	C10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9014	Homo sapiens DKFZP564G2022 protein		25963	TMEM87A				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	35	C11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5425	Homo sapiens MID1 interacting G12-like protein		58526	MID1IP1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	36	C12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9362	Homo sapiens Ras homolog enriched in brain like 1		121268	RHEBL1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	37	D1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	6130	"Homo sapiens signal sequence receptor, gamma (translocon-associated protein gamma"		6747	SSR3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	38	D2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5444	Homo sapiens chromosome 20 open reading frame 44		55245	UQCC				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	39	D3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9904	Homo sapiens glutathione peroxidase 7		2882	GPX7				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	40	D4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5637	"Homo sapiens synovial sarcoma, X breakpoint 4, transcript variant 1"		6759	SSX4				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	41	D5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	6263	"Homo sapiens phospholipase A2, group XIIA"		81579	PLA2G12A				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	42	D6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5935	"Homo sapiens ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2"		5880	RAC2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	43	D7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	10236	Homo sapiens hypothetical protein FLJ38628		91445	RNF185				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	44	D8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5867	Homo sapiens B-box and SPRY domain containing			BSPRY				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	45	D9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	6189	Homo sapiens GM2 ganglioside activator		2760	GM2A				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	46	D10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5681	Homo sapiens cysteine and glycine-rich protein 3 (cardiac LIM protein		8048	CSRP3				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	47	D11	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9255	Homo sapiens hypothetical protein MGC35194		93190	C1orf158				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	48	D12	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9204	"Homo sapiens protein tyrosine phosphatase, non-receptor type substrate 1-like 2"		128646	SIRPD				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	49	E1	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5287	"Homo sapiens ribosomal protein S4, X-linked"		6191	RPS4X				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	50	E2	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5188	Homo sapiens density-regulated protein		8562	DENR				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	51	E3	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5486	"Homo sapiens peroxiredoxin 1, transcript variant 3"		5052	PRDX1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	52	E4	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5293	"Homo sapiens RAS-like, estrogen-regulated, growth inhibitor"		85004	RERG				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	53	E5	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5450	"Homo sapiens CD69 antigen (p60, early T-cell activation antigen"		969	CD69				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	54	E6	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5405	Homo sapiens Williams Beuren syndrome chromosome region 20C		260294	NSUN5P2				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	55	E7	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	5535	Homo sapiens COMM domain containing 10		51397	COMMD10				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	56	E8	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	9047	Homo sapiens tripartite motif-containing 11		81559	TRIM11				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	57	E9	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	2107	Homo sapiens beta-amyloid binding protein precursor		83941	TM2D1				DAPI:nuclei;TRITC:HA_Flag tagged protein	
11003	58	E10	Homo sapiens	NCBITaxon	NCBITaxon_9606	HeLa	EFO	EFO_0001185	2235	Homo sapiens organic solute transporter alpha		200931	OSTalpha				DAPI:nuclei;TRITC:HA_Flag tagged protein	
